CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 194.160156 1652109618.9984
MEM 194.160156 1652109619.0986
MEM 201.636719 1652109619.1989
MEM 205.246094 1652109619.2991
MEM 194.160156 1652109619.3993
MEM 194.160156 1652109619.4996
MEM 204.988281 1652109619.5998
MEM 204.988281 1652109619.7001
MEM 194.160156 1652109619.8003
MEM 201.378906 1652109619.9005
MEM 204.988281 1652109620.0008
MEM 192.355469 1652109620.1011
MEM 194.160156 1652109620.2013
MEM 201.378906 1652109620.3016
MEM 204.988281 1652109620.4018
MEM 194.160156 1652109620.5021
MEM 194.160156 1652109620.6023
MEM 205.246094 1652109620.7026
MEM 205.246094 1652109620.8028
MEM 194.160156 1652109620.9031
MEM 201.636719 1652109621.0033
MEM 205.246094 1652109621.1036
MEM 205.246094 1652109621.2038
MEM 194.160156 1652109621.3041
MEM 201.378906 1652109621.4043
MEM 204.988281 1652109621.5046
MEM 194.160156 1652109621.6048
MEM 194.160156 1652109621.7051
MEM 204.988281 1652109621.8053
MEM 204.988281 1652109621.9056
MEM 194.160156 1652109622.0058
MEM 201.378906 1652109622.1061
MEM 204.988281 1652109622.2063
MEM 204.988281 1652109622.3066
MEM 194.160156 1652109622.4069
MEM 201.636719 1652109622.5071
MEM 205.246094 1652109622.6074
MEM 190.812500 1652109622.7077
MEM 194.160156 1652109622.8079
MEM 201.636719 1652109622.9082
MEM 205.246094 1652109623.0085
MEM 194.160156 1652109623.1088
MEM 194.160156 1652109623.2092
MEM 204.988281 1652109623.3095
MEM 204.988281 1652109623.4099
MEM 194.160156 1652109623.5103
MEM 201.378906 1652109623.6105
MEM 204.988281 1652109623.7109
MEM 194.820312 1652109623.8112
MEM 194.160156 1652109623.9116
MEM 201.378906 1652109624.0118
MEM 204.988281 1652109624.1122
MEM 194.160156 1652109624.2125
MEM 194.160156 1652109624.3127
MEM 205.246094 1652109624.4130
MEM 205.246094 1652109624.5133
MEM 194.160156 1652109624.6135
MEM 201.636719 1652109624.7138
MEM 205.246094 1652109624.8140
MEM 205.246094 1652109624.9143
MEM 194.160156 1652109625.0146
MEM 201.378906 1652109625.1148
MEM 204.988281 1652109625.2151
MEM 194.160156 1652109625.3153
MEM 194.160156 1652109625.4156
MEM 201.378906 1652109625.5159
MEM 204.988281 1652109625.6161
MEM 194.160156 1652109625.7164
MEM 200.347656 1652109625.8167
MEM 204.988281 1652109625.9169
MEM 204.988281 1652109626.0174
MEM 194.160156 1652109626.1176
MEM 201.636719 1652109626.2179
MEM 205.246094 1652109626.3181
MEM 194.160156 1652109626.4184
MEM 194.160156 1652109626.5187
MEM 205.246094 1652109626.6190
MEM 205.246094 1652109626.7192
MEM 194.160156 1652109626.8195
MEM 194.160156 1652109626.9197
MEM 204.988281 1652109627.0200
MEM 204.988281 1652109627.1204
MEM 194.160156 1652109627.2208
MEM 201.378906 1652109627.3211
MEM 204.988281 1652109627.4214
MEM 204.988281 1652109627.5217
MEM 194.160156 1652109627.6220
MEM 201.378906 1652109627.7223
MEM 204.988281 1652109627.8226
MEM 194.160156 1652109627.9230
MEM 194.160156 1652109628.0234
MEM 205.246094 1652109628.1237
MEM 205.246094 1652109628.2240
MEM 194.160156 1652109628.3244
MEM 201.636719 1652109628.4247
MEM 205.246094 1652109628.5251
MEM 205.246094 1652109628.6254
MEM 194.160156 1652109628.7258
MEM 201.378906 1652109628.8260
MEM 204.988281 1652109628.9264
MEM 194.160156 1652109629.0268
MEM 194.160156 1652109629.1272
MEM 204.214844 1652109629.2275
MEM 204.988281 1652109629.3278
MEM 194.160156 1652109629.4282
MEM 194.160156 1652109629.5286
MEM 204.988281 1652109629.6289
MEM 204.988281 1652109629.7292
MEM 194.160156 1652109629.8296
MEM 201.636719 1652109629.9299
MEM 205.246094 1652109630.0302
MEM 191.066406 1652109630.1306
MEM 194.160156 1652109630.2310
MEM 201.636719 1652109630.3313
MEM 205.246094 1652109630.4317
MEM 194.160156 1652109630.5321
MEM 194.160156 1652109630.6325
MEM 204.988281 1652109630.7328
MEM 204.988281 1652109630.8331
MEM 194.160156 1652109630.9335
MEM 201.378906 1652109631.0338
MEM 204.988281 1652109631.1432
MEM 192.097656 1652109631.2436
MEM 194.160156 1652109631.3439
MEM 201.378906 1652109631.4442
MEM 204.988281 1652109631.5445
MEM 194.160156 1652109631.6449
MEM 194.160156 1652109631.7454
MEM 205.246094 1652109631.8457
MEM 205.246094 1652109631.9613
MEM 194.160156 1652109632.0617
MEM 201.636719 1652109632.1620
MEM 205.246094 1652109632.2623
MEM 194.160156 1652109632.3627
MEM 194.160156 1652109632.4630
MEM 204.988281 1652109632.5634
MEM 204.988281 1652109632.6637
MEM 194.160156 1652109632.7641
MEM 196.996094 1652109632.8643
MEM 204.988281 1652109632.9647
MEM 204.988281 1652109633.0650
MEM 194.160156 1652109633.1654
MEM 201.378906 1652109633.2657
MEM 204.988281 1652109633.3660
MEM 194.160156 1652109633.4664
MEM 194.160156 1652109633.5668
MEM 201.636719 1652109633.6671
MEM 205.246094 1652109633.7674
MEM 194.160156 1652109633.8678
MEM 194.160156 1652109633.9681
MEM 205.246094 1652109634.0684
MEM 205.246094 1652109634.1688
MEM 194.160156 1652109634.2692
MEM 201.378906 1652109634.3695
MEM 204.988281 1652109634.4698
MEM 191.839844 1652109634.5702
MEM 194.160156 1652109634.6706
MEM 201.378906 1652109634.7709
MEM 204.988281 1652109634.8711
MEM 194.160156 1652109634.9715
MEM 194.160156 1652109635.0718
MEM 204.988281 1652109635.1721
MEM 204.988281 1652109635.2725
MEM 194.160156 1652109635.3729
MEM 201.636719 1652109635.4731
MEM 205.246094 1652109635.5735
MEM 191.839844 1652109635.6741
MEM 194.160156 1652109635.7745
MEM 201.636719 1652109635.8747
MEM 205.246094 1652109635.9751
MEM 194.160156 1652109636.0755
MEM 194.160156 1652109636.1758
MEM 204.988281 1652109636.2761
MEM 204.988281 1652109636.3764
MEM 194.160156 1652109636.4768
MEM 201.378906 1652109636.5771
MEM 204.988281 1652109636.6774
MEM 190.812500 1652109636.7779
MEM 194.160156 1652109636.8783
MEM 201.378906 1652109636.9787
MEM 204.988281 1652109637.0790
MEM 194.160156 1652109637.1794
MEM 194.160156 1652109637.2797
MEM 205.246094 1652109637.3800
MEM 205.246094 1652109637.4804
MEM 194.160156 1652109637.5808
MEM 201.636719 1652109637.6810
MEM 205.246094 1652109637.7814
MEM 205.246094 1652109637.8816
MEM 194.160156 1652109637.9820
MEM 201.378906 1652109638.0825
MEM 204.988281 1652109638.1828
MEM 194.160156 1652109638.2832
MEM 194.160156 1652109638.3834
MEM 204.988281 1652109638.4838
MEM 204.988281 1652109638.5841
MEM 194.160156 1652109638.6844
MEM 194.160156 1652109638.7846
MEM 204.988281 1652109638.8849
MEM 204.988281 1652109638.9851
MEM 194.160156 1652109639.0854
MEM 201.636719 1652109639.1856
MEM 205.246094 1652109639.2859
MEM 197.242188 1652109639.3861
MEM 194.160156 1652109639.4864
MEM 201.636719 1652109639.5866
MEM 205.246094 1652109639.6869
MEM 194.160156 1652109639.7871
MEM 194.160156 1652109639.8873
MEM 204.988281 1652109639.9875
MEM 204.988281 1652109640.0878
MEM 194.160156 1652109640.1881
MEM 204.472656 1652109640.2884
MEM 204.988281 1652109640.3887
MEM 194.160156 1652109640.4889
MEM 194.160156 1652109640.5892
MEM 204.988281 1652109640.6895
MEM 204.988281 1652109640.7898
MEM 194.160156 1652109640.8901
MEM 201.636719 1652109640.9903
MEM 205.246094 1652109641.0906
MEM 192.871094 1652109641.1911
MEM 194.160156 1652109641.2915
MEM 201.636719 1652109641.3917
MEM 205.246094 1652109641.4921
MEM 194.160156 1652109641.5925
MEM 194.160156 1652109641.6928
MEM 204.988281 1652109641.7931
MEM 204.988281 1652109641.8934
MEM 194.160156 1652109641.9938
MEM 201.378906 1652109642.0940
MEM 204.988281 1652109642.1944
MEM 204.988281 1652109642.2946
MEM 194.160156 1652109642.3950
MEM 201.378906 1652109642.4952
MEM 204.988281 1652109642.5955
MEM 194.160156 1652109642.6959
MEM 194.160156 1652109642.7963
MEM 205.246094 1652109642.8967
MEM 205.246094 1652109642.9970
MEM 194.160156 1652109643.0974
MEM 194.160156 1652109643.1976
MEM 205.246094 1652109643.2979
MEM 205.246094 1652109643.3983
MEM 194.160156 1652109643.4987
MEM 201.378906 1652109643.5990
MEM 204.988281 1652109643.6993
MEM 204.988281 1652109643.7997
MEM 194.160156 1652109643.9001
MEM 201.378906 1652109644.0004
MEM 204.988281 1652109644.1008
MEM 194.160156 1652109644.2012
MEM 194.160156 1652109644.3014
MEM 204.988281 1652109644.4017
MEM 204.988281 1652109644.5020
MEM 194.160156 1652109644.6024
MEM 201.636719 1652109644.7027
MEM 205.246094 1652109644.8030
MEM 205.246094 1652109644.9033
MEM 194.160156 1652109645.0037
MEM 201.636719 1652109645.1040
MEM 205.246094 1652109645.2043
MEM 194.160156 1652109645.3047
MEM 194.160156 1652109645.4051
MEM 204.988281 1652109645.5055
MEM 204.988281 1652109645.6057
MEM 194.160156 1652109645.7061
MEM 201.121094 1652109645.8064
MEM 204.988281 1652109645.9067
MEM 204.988281 1652109646.0070
MEM 194.160156 1652109646.1073
MEM 201.378906 1652109646.2075
MEM 204.988281 1652109646.3078
MEM 194.160156 1652109646.4080
MEM 194.160156 1652109646.5083
MEM 202.410156 1652109646.6086
MEM 205.246094 1652109646.7088
MEM 194.160156 1652109646.8091
MEM 194.160156 1652109646.9093
MEM 205.246094 1652109647.0096
MEM 205.246094 1652109647.1098
MEM 194.160156 1652109647.2101
MEM 201.378906 1652109647.3103
MEM 204.988281 1652109647.4106
MEM 190.812500 1652109647.5108
MEM 194.160156 1652109647.6111
MEM 201.378906 1652109647.7113
MEM 204.988281 1652109647.8116
MEM 194.160156 1652109647.9118
MEM 194.160156 1652109648.0120
MEM 204.988281 1652109648.1123
MEM 204.988281 1652109648.2125
MEM 194.160156 1652109648.3128
MEM 201.636719 1652109648.4130
MEM 205.246094 1652109648.5133
MEM 190.812500 1652109648.6136
MEM 194.160156 1652109648.7138
MEM 201.636719 1652109648.8141
MEM 205.246094 1652109648.9143
MEM 194.160156 1652109649.0146
MEM 194.160156 1652109649.1148
MEM 204.988281 1652109649.2151
MEM 204.988281 1652109649.3153
MEM 194.160156 1652109649.4156
MEM 201.378906 1652109649.5158
MEM 204.988281 1652109649.6161
MEM 204.988281 1652109649.7163
MEM 194.160156 1652109649.8165
MEM 201.378906 1652109649.9168
MEM 204.988281 1652109650.0170
MEM 194.160156 1652109650.1173
MEM 194.160156 1652109650.2175
MEM 205.246094 1652109650.3178
MEM 205.246094 1652109650.4180
MEM 194.160156 1652109650.5183
MEM 194.160156 1652109650.6185
MEM 205.246094 1652109650.7187
MEM 205.246094 1652109650.8190
MEM 194.160156 1652109650.9192
MEM 201.378906 1652109651.0194
MEM 204.988281 1652109651.1197
MEM 192.871094 1652109651.2199
MEM 194.160156 1652109651.3202
MEM 201.378906 1652109651.4204
MEM 204.988281 1652109651.5206
MEM 194.160156 1652109651.6209
MEM 194.160156 1652109651.7211
MEM 204.988281 1652109651.8214
MEM 204.988281 1652109651.9216
MEM 194.160156 1652109652.0219
MEM 201.636719 1652109652.1221
MEM 205.246094 1652109652.2223
MEM 205.246094 1652109652.3226
MEM 194.160156 1652109652.4228
MEM 201.636719 1652109652.5231
MEM 205.246094 1652109652.6233
MEM 194.160156 1652109652.7235
MEM 194.160156 1652109652.8238
MEM 204.988281 1652109652.9240
MEM 204.988281 1652109653.0242
MEM 194.160156 1652109653.1245
MEM 201.378906 1652109653.2247
MEM 204.988281 1652109653.3250
MEM 204.988281 1652109653.4252
MEM 194.160156 1652109653.5254
MEM 201.378906 1652109653.6257
MEM 204.988281 1652109653.7259
MEM 194.160156 1652109653.8261
MEM 194.160156 1652109653.9264
MEM 205.246094 1652109654.0266
MEM 205.246094 1652109654.1268
MEM 194.160156 1652109654.2270
MEM 201.636719 1652109654.3273
MEM 205.246094 1652109654.4276
MEM 205.246094 1652109654.5278
MEM 194.160156 1652109654.6280
MEM 201.378906 1652109654.7283
MEM 204.988281 1652109654.8285
MEM 194.160156 1652109654.9287
MEM 194.160156 1652109655.0290
MEM 201.378906 1652109655.1292
MEM 204.988281 1652109655.2294
MEM 194.160156 1652109655.3297
MEM 194.160156 1652109655.4299
MEM 204.988281 1652109655.5301
MEM 204.988281 1652109655.6304
MEM 194.160156 1652109655.7306
MEM 201.636719 1652109655.8309
MEM 205.246094 1652109655.9311
MEM 190.812500 1652109656.0313
MEM 194.160156 1652109656.1315
MEM 201.636719 1652109656.2317
MEM 205.246094 1652109656.3320
MEM 194.160156 1652109656.4322
MEM 194.160156 1652109656.5325
MEM 204.988281 1652109656.6327
MEM 204.988281 1652109656.7330
MEM 194.160156 1652109656.8332
MEM 201.378906 1652109656.9334
MEM 204.988281 1652109657.0337
MEM 191.582031 1652109657.1339
MEM 194.160156 1652109657.2342
MEM 201.378906 1652109657.3344
MEM 204.988281 1652109657.4346
MEM 194.160156 1652109657.5349
MEM 194.160156 1652109657.6351
MEM 205.246094 1652109657.7354
MEM 205.246094 1652109657.8356
MEM 194.160156 1652109657.9358
MEM 194.160156 1652109658.0360
MEM 205.246094 1652109658.1363
MEM 205.246094 1652109658.2365
MEM 194.160156 1652109658.3368
MEM 201.378906 1652109658.4370
MEM 204.988281 1652109658.5372
MEM 204.988281 1652109658.6375
MEM 194.160156 1652109658.7377
MEM 201.378906 1652109658.8379
MEM 204.988281 1652109658.9382
MEM 194.160156 1652109659.0384
MEM 194.160156 1652109659.1387
MEM 204.988281 1652109659.2389
MEM 204.988281 1652109659.3392
MEM 194.160156 1652109659.4395
MEM 201.636719 1652109659.5398
MEM 205.246094 1652109659.6401
MEM 205.246094 1652109659.7404
MEM 194.160156 1652109659.8407
MEM 201.636719 1652109659.9410
MEM 205.246094 1652109660.0413
MEM 194.160156 1652109660.1417
MEM 194.160156 1652109660.2421
MEM 202.410156 1652109660.3425
MEM 204.988281 1652109660.4428
MEM 194.160156 1652109660.5432
MEM 194.160156 1652109660.6435
MEM 204.988281 1652109660.7438
MEM 204.988281 1652109660.8441
MEM 194.160156 1652109660.9445
MEM 201.378906 1652109661.0448
MEM 204.988281 1652109661.1451
MEM 194.160156 1652109661.2455
MEM 194.160156 1652109661.3459
MEM 201.636719 1652109661.4462
MEM 205.246094 1652109661.5465
MEM 194.160156 1652109661.6469
MEM 194.160156 1652109661.7471
MEM 205.246094 1652109661.8475
MEM 205.246094 1652109661.9478
MEM 194.160156 1652109662.0482
MEM 201.378906 1652109662.1485
MEM 204.988281 1652109662.2488
MEM 190.812500 1652109662.3492
MEM 194.160156 1652109662.4495
MEM 201.378906 1652109662.5498
MEM 204.988281 1652109662.6501
MEM 194.160156 1652109662.7505
MEM 194.160156 1652109662.8507
MEM 204.988281 1652109662.9511
MEM 204.988281 1652109663.0513
MEM 194.160156 1652109663.1517
MEM 201.636719 1652109663.2520
MEM 205.246094 1652109663.3523
MEM 205.246094 1652109663.4526
MEM 194.160156 1652109663.5529
MEM 201.636719 1652109663.6532
MEM 205.246094 1652109663.7535
MEM 205.246094 1652109663.8538
MEM 194.160156 1652109663.9542
MEM 201.378906 1652109664.0545
MEM 204.988281 1652109664.1548
MEM 193.386719 1652109664.2553
MEM 194.160156 1652109664.3556
MEM 201.378906 1652109664.4559
MEM 204.988281 1652109664.5562
MEM 194.160156 1652109664.6566
MEM 194.160156 1652109664.7568
MEM 204.988281 1652109664.8572
MEM 204.988281 1652109664.9574
MEM 194.160156 1652109665.0578
MEM 201.636719 1652109665.1582
MEM 205.246094 1652109665.2585
MEM 205.246094 1652109665.3588
MEM 194.160156 1652109665.4592
MEM 201.636719 1652109665.5594
MEM 205.246094 1652109665.6598
MEM 194.160156 1652109665.7602
MEM 194.160156 1652109665.8604
MEM 204.988281 1652109665.9607
MEM 204.988281 1652109666.0610
MEM 194.160156 1652109666.1614
MEM 201.378906 1652109666.2617
MEM 204.988281 1652109666.3620
MEM 204.988281 1652109666.4622
MEM 194.160156 1652109666.5626
MEM 201.378906 1652109666.6629
MEM 204.988281 1652109666.7631
MEM 194.160156 1652109666.8635
MEM 194.160156 1652109666.9639
MEM 205.246094 1652109667.0642
MEM 205.246094 1652109667.1645
MEM 194.160156 1652109667.2649
MEM 201.636719 1652109667.3652
MEM 205.246094 1652109667.4655
MEM 205.246094 1652109667.5658
MEM 194.160156 1652109667.6662
MEM 201.378906 1652109667.7665
MEM 204.988281 1652109667.8668
MEM 194.160156 1652109667.9672
MEM 194.160156 1652109668.0675
MEM 204.988281 1652109668.1681
MEM 204.988281 1652109668.2684
MEM 194.160156 1652109668.3688
MEM 195.191406 1652109668.4691
MEM 204.988281 1652109668.5694
MEM 204.988281 1652109668.6698
MEM 194.160156 1652109668.7702
MEM 201.636719 1652109668.8705
MEM 205.246094 1652109668.9708
MEM 194.160156 1652109669.0712
MEM 194.160156 1652109669.1715
MEM 205.246094 1652109669.2719
MEM 205.246094 1652109669.3722
MEM 194.160156 1652109669.4725
MEM 194.160156 1652109669.5728
MEM 204.988281 1652109669.6731
MEM 204.988281 1652109669.7734
MEM 194.160156 1652109669.8737
MEM 201.378906 1652109669.9739
MEM 204.988281 1652109670.0742
MEM 193.902344 1652109670.1744
MEM 194.160156 1652109670.2746
MEM 201.378906 1652109670.3749
MEM 204.988281 1652109670.4750
MEM 194.160156 1652109670.5755
MEM 194.160156 1652109670.6758
MEM 205.246094 1652109670.7761
MEM 205.246094 1652109670.8764
MEM 194.160156 1652109670.9768
MEM 201.636719 1652109671.0771
MEM 205.246094 1652109671.1774
MEM 190.812500 1652109671.2778
MEM 194.160156 1652109671.3782
MEM 201.378906 1652109671.4785
MEM 204.988281 1652109671.5788
MEM 194.160156 1652109671.6792
MEM 194.160156 1652109671.7794
MEM 204.988281 1652109671.8797
MEM 204.988281 1652109671.9801
MEM 194.160156 1652109672.0805
MEM 197.769531 1652109672.1807
MEM 204.988281 1652109672.2811
MEM 204.988281 1652109672.3814
MEM 194.160156 1652109672.4818
MEM 201.636719 1652109672.5821
MEM 205.246094 1652109672.6824
MEM 205.246094 1652109672.7826
MEM 194.160156 1652109672.8830
MEM 201.636719 1652109672.9833
MEM 205.246094 1652109673.0836
MEM 194.160156 1652109673.1840
MEM 194.160156 1652109673.2844
MEM 203.699219 1652109673.3847
MEM 204.988281 1652109673.4851
MEM 194.160156 1652109673.5856
MEM 201.378906 1652109673.6860
MEM 204.988281 1652109673.7863
MEM 204.988281 1652109673.8866
MEM 194.160156 1652109673.9870
MEM 201.378906 1652109674.0873
MEM 204.988281 1652109674.1876
MEM 204.988281 1652109674.2879
MEM 194.160156 1652109674.3883
MEM 201.636719 1652109674.4885
MEM 205.246094 1652109674.5888
MEM 190.812500 1652109674.6892
MEM 194.160156 1652109674.7896
MEM 201.636719 1652109674.8898
MEM 205.246094 1652109674.9932
MEM 194.160156 1652109675.0936
MEM 199.832031 1652109675.1939
MEM 204.988281 1652109675.3071
MEM 204.988281 1652109675.4074
MEM 194.160156 1652109675.5078
MEM 201.378906 1652109675.6082
MEM 204.988281 1652109675.7085
MEM 194.160156 1652109675.8089
MEM 194.160156 1652109675.9093
MEM 204.988281 1652109676.0097
MEM 204.988281 1652109676.1100
MEM 194.160156 1652109676.2104
MEM 197.769531 1652109676.3107
MEM 205.246094 1652109676.4110
MEM 205.246094 1652109676.5114
MEM 194.160156 1652109676.6118
MEM 201.636719 1652109676.7121
MEM 205.246094 1652109676.8124
MEM 194.160156 1652109676.9128
MEM 194.160156 1652109677.0132
MEM 201.378906 1652109677.1135
MEM 204.988281 1652109677.2138
MEM 194.160156 1652109677.3142
MEM 194.160156 1652109677.4146
MEM 204.988281 1652109677.5150
MEM 204.988281 1652109677.6153
MEM 194.160156 1652109677.7157
MEM 201.378906 1652109677.8160
MEM 204.988281 1652109677.9163
MEM 194.160156 1652109678.0167
MEM 194.160156 1652109678.1171
MEM 201.636719 1652109678.2175
MEM 205.246094 1652109678.3178
MEM 194.160156 1652109678.4182
MEM 194.160156 1652109678.5185
MEM 205.246094 1652109678.6189
MEM 205.246094 1652109678.7191
MEM 194.160156 1652109678.8195
MEM 201.378906 1652109678.9198
MEM 204.988281 1652109679.0201
MEM 191.839844 1652109679.1205
MEM 194.160156 1652109679.2209
MEM 201.378906 1652109679.3212
MEM 204.988281 1652109679.4271
MEM 194.160156 1652109679.5275
MEM 194.160156 1652109679.6279
MEM 204.988281 1652109679.7282
MEM 204.988281 1652109679.8285
MEM 194.160156 1652109679.9289
MEM 201.636719 1652109680.0292
MEM 205.246094 1652109680.1295
MEM 190.812500 1652109680.2299
MEM 194.160156 1652109680.3302
MEM 201.636719 1652109680.4307
MEM 205.246094 1652109680.5310
MEM 194.160156 1652109680.6314
MEM 194.160156 1652109680.7317
MEM 204.988281 1652109680.8320
MEM 204.988281 1652109680.9323
MEM 194.160156 1652109681.0327
MEM 201.378906 1652109681.1330
MEM 204.988281 1652109681.2333
MEM 204.988281 1652109681.3336
MEM 194.160156 1652109681.4340
MEM 201.378906 1652109681.5343
MEM 204.988281 1652109681.6346
MEM 194.160156 1652109681.7350
MEM 194.160156 1652109681.8354
MEM 201.636719 1652109681.9357
MEM 205.246094 1652109682.0361
MEM 194.160156 1652109682.1365
MEM 194.160156 1652109682.2368
MEM 205.246094 1652109682.3371
MEM 205.246094 1652109682.4374
MEM 194.160156 1652109682.5378
MEM 201.378906 1652109682.6381
MEM 204.988281 1652109682.7384
MEM 204.988281 1652109682.8387
MEM 194.160156 1652109682.9391
MEM 201.378906 1652109683.0393
MEM 204.988281 1652109683.1397
MEM 193.128906 1652109683.2401
MEM 194.160156 1652109683.3404
MEM 201.378906 1652109683.4408
MEM 204.988281 1652109683.5411
MEM 194.160156 1652109683.6416
MEM 194.160156 1652109683.7418
MEM 205.246094 1652109683.8422
MEM 205.246094 1652109683.9425
MEM 194.160156 1652109684.0429
MEM 201.636719 1652109684.1432
MEM 205.246094 1652109684.2435
MEM 191.324219 1652109684.3439
MEM 194.160156 1652109684.4443
MEM 201.378906 1652109684.5446
MEM 204.988281 1652109684.6449
MEM 194.160156 1652109684.7453
MEM 194.160156 1652109684.8456
MEM 204.988281 1652109684.9459
MEM 204.988281 1652109685.0462
MEM 194.160156 1652109685.1466
MEM 201.378906 1652109685.2469
MEM 204.988281 1652109685.3471
MEM 204.988281 1652109685.4474
MEM 194.160156 1652109685.5478
MEM 201.636719 1652109685.6480
MEM 205.246094 1652109685.7484
MEM 205.246094 1652109685.8486
MEM 194.160156 1652109685.9490
MEM 201.636719 1652109686.0493
MEM 205.246094 1652109686.1496
MEM 194.160156 1652109686.2500
MEM 194.160156 1652109686.3503
MEM 204.988281 1652109686.4507
MEM 204.988281 1652109686.5510
MEM 194.160156 1652109686.6514
MEM 201.378906 1652109686.7517
MEM 204.988281 1652109686.8520
MEM 190.812500 1652109686.9524
MEM 194.160156 1652109687.0528
MEM 201.378906 1652109687.1532
MEM 204.988281 1652109687.2535
MEM 194.160156 1652109687.3538
MEM 194.160156 1652109687.4541
MEM 205.246094 1652109687.5545
MEM 205.246094 1652109687.6548
MEM 194.160156 1652109687.7551
MEM 201.636719 1652109687.8554
MEM 205.246094 1652109687.9556
MEM 205.246094 1652109688.0559
MEM 194.160156 1652109688.1562
MEM 201.378906 1652109688.2565
MEM 204.988281 1652109688.3568
MEM 194.160156 1652109688.4571
MEM 194.160156 1652109688.5574
MEM 204.988281 1652109688.6577
MEM 204.988281 1652109688.7580
MEM 194.160156 1652109688.8584
MEM 200.605469 1652109688.9587
MEM 204.988281 1652109689.0590
MEM 204.988281 1652109689.1594
MEM 194.160156 1652109689.2598
MEM 201.636719 1652109689.3601
MEM 205.246094 1652109689.4604
MEM 194.160156 1652109689.5608
MEM 194.160156 1652109689.6611
MEM 201.636719 1652109689.7614
MEM 205.246094 1652109689.8617
MEM 194.160156 1652109689.9621
MEM 194.160156 1652109690.0624
MEM 204.988281 1652109690.1628
MEM 204.988281 1652109690.2631
MEM 194.160156 1652109690.3635
MEM 201.378906 1652109690.4637
MEM 204.988281 1652109690.5641
MEM 191.324219 1652109690.6645
MEM 194.160156 1652109690.7648
MEM 201.378906 1652109690.8653
MEM 204.988281 1652109690.9656
MEM 194.160156 1652109691.0660
MEM 194.160156 1652109691.1663
MEM 205.246094 1652109691.2666
MEM 205.246094 1652109691.3669
MEM 194.160156 1652109691.4673
MEM 201.636719 1652109691.5676
MEM 205.246094 1652109691.6679
MEM 205.246094 1652109691.7684
MEM 194.160156 1652109691.8687
MEM 201.378906 1652109691.9691
MEM 204.988281 1652109692.0694
MEM 194.160156 1652109692.1698
MEM 194.160156 1652109692.2701
MEM 204.988281 1652109692.3705
MEM 204.988281 1652109692.4708
MEM 194.160156 1652109692.5712
MEM 201.378906 1652109692.6715
MEM 204.988281 1652109692.7718
MEM 204.988281 1652109692.8721
MEM 194.160156 1652109692.9725
MEM 201.636719 1652109693.0729
MEM 205.246094 1652109693.1732
MEM 194.160156 1652109693.2736
MEM 194.160156 1652109693.3740
MEM 205.246094 1652109693.4746
MEM 205.246094 1652109693.5749
MEM 194.160156 1652109693.6753
MEM 201.378906 1652109693.7756
MEM 204.988281 1652109693.8760
MEM 204.988281 1652109693.9763
MEM 194.160156 1652109694.0767
MEM 201.378906 1652109694.1770
MEM 204.988281 1652109694.2773
MEM 194.160156 1652109694.3777
MEM 194.160156 1652109694.4781
MEM 201.378906 1652109694.5784
MEM 204.988281 1652109694.6787
MEM 194.160156 1652109694.7791
MEM 194.160156 1652109694.8794
MEM 205.246094 1652109694.9797
MEM 205.246094 1652109695.0800
MEM 194.160156 1652109695.1804
MEM 201.636719 1652109695.2807
MEM 205.246094 1652109695.3810
MEM 190.812500 1652109695.4814
MEM 194.160156 1652109695.5818
MEM 201.378906 1652109695.6821
MEM 204.988281 1652109695.7824
MEM 194.160156 1652109695.8828
MEM 194.160156 1652109695.9832
MEM 204.988281 1652109696.0835
MEM 204.988281 1652109696.1838
MEM 194.160156 1652109696.2842
MEM 201.378906 1652109696.3845
MEM 204.988281 1652109696.4848
MEM 204.988281 1652109696.5851
MEM 194.160156 1652109696.6855
MEM 201.636719 1652109696.7858
MEM 205.246094 1652109696.8861
MEM 194.160156 1652109696.9865
MEM 194.160156 1652109697.0868
MEM 201.636719 1652109697.1871
MEM 205.246094 1652109697.2874
MEM 194.160156 1652109697.3878
MEM 194.160156 1652109697.4881
MEM 204.988281 1652109697.5884
MEM 204.988281 1652109697.6887
MEM 194.160156 1652109697.7891
MEM 201.378906 1652109697.8894
MEM 204.988281 1652109697.9897
MEM 190.812500 1652109698.0901
MEM 194.160156 1652109698.1905
MEM 201.378906 1652109698.2908
MEM 204.988281 1652109698.3911
MEM 194.160156 1652109698.4915
MEM 194.160156 1652109698.5918
MEM 205.246094 1652109698.6921
MEM 205.246094 1652109698.7924
MEM 194.160156 1652109698.8928
MEM 201.636719 1652109698.9931
MEM 205.246094 1652109699.0935
MEM 205.246094 1652109699.1937
MEM 194.160156 1652109699.2941
MEM 201.378906 1652109699.3944
MEM 204.988281 1652109699.4947
MEM 194.160156 1652109699.5951
MEM 194.160156 1652109699.6955
MEM 204.988281 1652109699.7959
MEM 204.988281 1652109699.8962
MEM 194.160156 1652109699.9966
MEM 201.378906 1652109700.0968
MEM 204.988281 1652109700.1972
MEM 204.988281 1652109700.2974
MEM 194.160156 1652109700.3978
MEM 201.636719 1652109700.4982
MEM 205.246094 1652109700.5986
MEM 194.160156 1652109700.6990
MEM 194.160156 1652109700.7993
MEM 205.246094 1652109700.8996
MEM 205.246094 1652109701.0000
MEM 194.160156 1652109701.1004
MEM 194.160156 1652109701.2006
MEM 204.988281 1652109701.3010
